0.63733,0.51734,0.59001,0.55251,0.61135,0.57926
0.69254,0.60909,0.64954,0.47457,0.47273,0.47305
0.93178,0.54685,0.56127,0.4962,0.57374,0.46432
0.58186,0.61671,0.53286,0.56347,0.4568,0.41219
0.33041,0.51002,0.51735,0.41935,0.57287,0.45262
0.15695,0.58051,0.52735,0.48823,0.4509,0.505
0,0.43345,0.48401,0.46178,0.44039,0.40309
0.87211,0.49625,0.60147,0.44922,0.44063,0.5136
0.24465,0.48998,0.46641,0.61975,0.38711,0.51127
0.53684,0.61068,0.42281,0.48648,0.52231,0.65029
0.26895,0.45952,0.5136,0.38285,0.57937,0.49268
0.75218,0.55217,0.66268,0.59252,0.54877,0.57546
0.28112,0.44787,0.37291,0.46711,0.45657,0.54383
0.42425,0.48983,0.40618,0.35717,0.43192,0.45703
1,0.52104,0.56713,0.52686,0.49038,0.53448
0.075913,0.45982,0.49076,0.53727,0.43812,0.47656
