,rmse_train_y0,rmse_train_y1,rmse_test_y0,rmse_test_y1,objective_y0,objective_y1
0,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
1,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
2,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
3,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
4,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
5,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
6,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
7,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
8,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
9,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
10,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
11,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
12,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
13,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
14,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
15,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
16,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
17,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
18,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
19,0.21579344154527952,0.22406602653334173,0.3222074047162828,0.35831143597104775,63.84467842061074,63.64682031068847
