0,0.39052,0.50604,0.29962,0.65234,0.33401
1,0.63158,0.54662,0.31932,0.65301,0.40046
0.95096,0.58346,0.48576,0.53225,0.65648,0.33753
0.12251,0.49164,0.50366,0.54655,0.52301,0.47289
0,0.48761,0.50572,0.54336,0.57732,0.54982
0.31456,0.49094,0.48374,0.52918,0.42693,0.47971
0.45193,0.58476,0.58286,0.55293,0.65049,0.38587
0.74707,0.60191,0.55059,0.55306,0.64987,0.38579
0.83525,0.58551,0.44545,0.54704,0.65363,0.33411
1,0.56333,0.56654,0.5552,0.65221,0.33753
0.69349,0.58847,0.35054,0.54696,0.64987,0.3344
0.86658,0.60191,0.48223,0.55488,0.65129,0.3344
0.74707,0.58211,0.54332,0.55306,0.64874,0.33774
0.63383,0.58466,0.48415,0.54541,0.65165,0.39075
0.61077,0.46737,0.48459,0.51234,0.65192,0.39242
0.45882,0.60191,0.56779,0.55306,0.65177,0.38586
1,0.59064,0.54662,0.32634,0.66492,0.33377
0.49267,0.60191,0.54427,0.55471,0.65002,0.38587
0.55969,0.58755,0.48327,0.55289,0.65192,0.38821
0.66811,0.58847,0.35054,0.54696,0.64987,0.3344
0.18954,0.471,0.52879,0.56318,0.63232,0.43902
0.31264,0.49082,0.48374,0.54074,0.49837,0.47971
0.99923,0.61774,0.54662,0.31932,0.65301,0.40046
0.12251,0.49164,0.50366,0.54589,0.44394,0.47289
0.64963,0.46737,0.48459,0.51234,0.65154,0.39242
0,0.48761,0.50944,0.53411,0.52218,0.54982
0.57339,0.60191,0.56779,0.55306,0.65177,0.38586
0.3161,0.48828,0.48274,0.53885,0.65006,0.439
0.30514,0.48828,0.51272,0.53885,0.65144,0.439
0,0.39052,0.55131,0.31435,0.65234,0.39215
0.22078,0.47291,0.50744,0.33641,0.65007,0.48304
0.8598,0.58537,0.50682,0.52248,0.65142,0.38538
0.8497,0.60191,0.48223,0.54069,0.65273,0.3344
0,0.39052,0.52026,0.32002,0.65234,0.33401
0,0.48406,0.54724,0.54771,0.64997,0.47496
0.23207,0.48747,0.48615,0.54649,0.52427,0.47289
0.12251,0.49164,0.50366,0.55062,0.40273,0.47289
0.25253,0.49051,0.50656,0.57266,0.64954,0.4773
0.55627,0.48927,0.38414,0.55059,0.65081,0.48303
0.25253,0.49051,0.53676,0.55447,0.64954,0.4773
0.24367,0.49066,0.48256,0.54863,0.44466,0.48243
0.50487,0.60191,0.57611,0.55488,0.64987,0.38579
0.45193,0.58755,0.54499,0.55289,0.65192,0.38588
0.66283,0.60191,0.54427,0.54881,0.65002,0.38587
0.59518,0.60191,0.50595,0.55488,0.64987,0.3344
0.18954,0.471,0.48615,0.5464,0.63232,0.47289
1,0.59346,0.54219,0.31072,0.65343,0.33156
0,0.38939,0.50255,0.32644,0.65234,0.32926
0.24531,0.48761,0.50572,0.54336,0.61062,0.44207
0.63695,0.58562,0.48415,0.54541,0.65021,0.39075
0,0.38939,0.50876,0.40814,0.65044,0.45691
0.52689,0.60191,0.56779,0.55306,0.65417,0.38586
0.51308,0.58755,0.54067,0.55289,0.65192,0.38588
0.3161,0.48828,0.48574,0.53885,0.65006,0.439
0,0.48761,0.50572,0.54336,0.57732,0.54982
0,0.48761,0.54955,0.54254,0.51909,0.48521
0,0.48761,0.50944,0.54254,0.51909,0.48521
0,0.50557,0.54669,0.55266,0.65192,0.46884
0,0.38939,0.50876,0.32055,0.65044,0.40533
0.30514,0.48828,0.53978,0.53885,0.65156,0.439
0.29779,0.60191,0.51112,0.55289,0.65192,0.38588
0.12251,0.49164,0.50366,0.54556,0.44394,0.47289
0,0.48828,0.5262,0.53885,0.65051,0.439
1,0.58137,0.54219,0.30591,0.65317,0.43617
0.29779,0.60191,0.46188,0.54299,0.65192,0.38588
0.55613,0.58106,0.53791,0.55289,0.65192,0.38588
0.52411,0.58513,0.48415,0.55357,0.65276,0.39396
0.52638,0.46737,0.48459,0.55783,0.65192,0.39242
1,0.59346,0.54219,0.30591,0.65317,0.33156
0.63383,0.48416,0.50245,0.3205,0.65198,0.39014
0.74583,0.60191,0.54174,0.55488,0.65341,0.38579
0.51365,0.46737,0.48733,0.55097,0.65192,0.38884
0.85485,0.58551,0.50031,0.54704,0.65363,0.33411
0.8598,0.58537,0.50682,0.51689,0.65142,0.38538
0.66283,0.60191,0.54427,0.54881,0.65002,0.38587
1,0.5794,0.50214,0.5552,0.65186,0.33383
0.60104,0.60191,0.54427,0.55194,0.65002,0.38587
0.49751,0.60191,0.5768,0.55477,0.65449,0.38579
0.86724,0.56333,0.48576,0.5552,0.65648,0.33753
0.59586,0.50501,0.56779,0.55488,0.65066,0.38579
0.53914,0.3878,0.51124,0.31711,0.652,0.39782
0.52638,0.46737,0.48459,0.55097,0.65192,0.39242
0,0.38939,0.50876,0.40814,0.64933,0.49716
0.18954,0.49413,0.48583,0.54518,0.63232,0.47289
0.608,0.60191,0.48223,0.55488,0.64987,0.3344
0.31456,0.49094,0.48374,0.54357,0.38351,0.47971
0.55419,0.60191,0.54427,0.55471,0.65002,0.38587
1,0.54668,0.54219,0.30591,0.65317,0.32958
1,0.58649,0.50595,0.55488,0.65302,0.43889
1,0.60027,0.50595,0.55488,0.65475,0.47702
0.83525,0.58501,0.44545,0.5552,0.65474,0.33411
0.45193,0.58755,0.58286,0.55289,0.65192,0.38588
0.85006,0.58537,0.50682,0.51583,0.65229,0.3331
0,0.38939,0.50876,0.34259,0.65044,0.49716
0.12251,0.49164,0.48053,0.54855,0.50668,0.47289
0.57539,0.48485,0.51124,0.31711,0.652,0.43671
0.83525,0.5699,0.4822,0.5552,0.65474,0.33411
0.53024,0.48438,0.50549,0.44458,0.65078,0.43836
0.86724,0.58897,0.48576,0.55282,0.65648,0.33753
0.59518,0.48293,0.50315,0.55488,0.65089,0.43593
