0.14314,0.13239,0.77963,0.99545,0.024326,0.69448
0.43363,0.076169,0.64773,0.84632,0.25244,0.091564
0.65972,0.28964,0.098291,0.46291,0.59835,0.62128
0.015996,0.92197,0.017612,0.23013,0.86458,0.24136
0.56192,0.88878,0.15109,0.71928,0.89614,0.27264
0.8284,0.7194,0.97662,0.66178,0.70657,0.74188
0.89604,0.79601,0.31833,0.11945,0.9871,0.19667
0.90447,0.95617,0.27138,0.57809,0.38936,0.4905
0.31827,0.67197,0.20416,0.56105,0.30601,0.39981
0.79277,0.25413,0.42266,0.35872,0.14512,0.46387
0.20299,0.14651,0.065549,0.50235,0.43943,0.33521
0.10914,0.064873,0.70073,0.044516,0.27906,0.56842
0.6201,0.20219,0.39366,0.82543,0.81539,0.31367
0.99553,0.76447,0.61217,0.38471,0.074658,0.95748
0.68408,0.026117,0.74747,0.78054,0.96317,0.92222
0.84889,0.61712,0.86836,0.42469,0.40346,0.84585
0.578,0.54546,0.8148,0.26131,0.4987,0.12826
0.1787,0.49963,0.57432,0.94213,0.53658,0.50957
0.72756,0.84034,0.66719,0.88583,0.063884,0.031544
0.08503,0.36339,0.3414,0.32266,0.50515,0.038852
0.054548,0.59419,0.51676,0.1956,0.17402,0.71376
0.28062,0.43072,0.23612,0.9193,0.68491,0.64865
0.36458,0.97785,0.85761,0.62337,0.7497,0.14168
0.95233,0.30965,0.91898,0.69943,0.9016,0.4076
0.49309,0.80442,0.94437,0.081115,0.79422,0.5589
0.52117,0.44324,0.5365,0.0033524,0.21596,0.22527
0.41073,0.51464,0.19953,0.49604,0.13258,0.99515
0.74339,0.19501,0.11929,0.16508,0.34898,0.82361
0.25847,0.64158,0.45518,0.75811,0.62379,0.77708
0.3924,0.3827,0.47827,0.28493,0.65863,0.87289
1,0.59499,0.99793,0.30134,0.44749,0.31587
0.96333,0.22001,0.0030116,0.54435,0.46026,0.032355
0,0.45966,0.82812,0.32175,0.45779,0.35109
0.045597,0.82305,0.72373,0.83738,0.4403,0.52499
0.19857,0.32203,0.61689,0.28854,0.30184,0.44071
0.31136,0.25464,0.98153,0.42334,0.59014,0.1726
0.044455,0.61999,1,0.54244,0.5453,0.98706
0,0.8142,0.72946,0.72302,0.71241,0.6045
0.9765,0.41057,0.99911,0.39997,0.26826,0.29349
0,0.6396,0.5242,0.2455,0.50175,0.47221
0.36386,0,0.38526,0.15175,0.28188,0.34238
0,0.82117,0.7709,0.42401,0.5623,0
0.2677,0.37015,0.66366,0.20878,0.31125,0.16752
0.088137,0.457,0,0.59936,0.36878,0.72867
0.92402,0.47443,0.73716,0.58151,0,0.44536
0,0,0.87237,0.73244,0.33866,0.48996
0,0.56894,0.38496,0.75851,0.0256,0.43373
0,0.46129,0,0.76342,0.32151,0.20215
0,0.36687,0.55554,0.28059,0.47825,0.44328
0.11973,0.31668,0.54573,0.61585,0.2352,0.35726
0.31352,0.27685,0.50801,0,0.48718,0.80229
0.030131,0.33325,0.25739,0.6102,0.20376,0.35601
0.26576,0.76562,0.5004,0.42166,0.43576,0.60909
0.17956,0.69123,0.6168,0.29729,0.80823,0.36753
0.83586,0.62502,0.46133,0.56425,0.51313,0.52011
0.00646,0.69361,0.16069,0.56264,0.87547,0.51095
0.0047547,0.51967,0.48381,0.43979,0.6604,0.82318
