1.6795,0.38412
1.2037,0.9757
0.6273,1.0596
1.6829,0.042292
0.97145,1.1815
0.37352,1.352
0.25927,1.5735
0.19117,1.2644
1.0255,0.56014
0.38811,1.1499
1.2768,0.42148
1.4687,0.2543
0.75306,1.1085
0.010431,1.486
0.83671,1.5453
0.30193,1.248
0.79774,1.0218
1.1554,0.3331
0.70646,1.5488
1.2765,0.17151
1.2492,0.1073
1.1816,0.55745
1.3129,0.84653
0.10633,1.4174
1.1119,1.088
0.96152,1.0277
1.1751,0.88437
0.57962,1.3592
1.0848,0.46634
0.99932,0.70798
8.1628e-17,1.3331
0.089093,1.5451
1.165,0
1.2692,0.091058
1.0782,0.34765
1.2476,0.66397
1.5018,0.10504
1.2572,0
0.050313,1.3625
1.0856,0
1.2253,0.78807
1.4362,0
1.1636,0.52033
1.3185,0.18371
0.15675,1.3072
1.4688,0
1.3143,0
1.4415,0
1.0726,0
1.1195,0.21307
1.226,0.65787
1.2059,0.05712
0.99888,0.44303
1.1563,0.33507
0.26055,0.98806
1.2976,0.013167
1.1344,0.0084728
1.1521,0.20852
1.0783,0.057657
1.1791,0.34935
1.1922,0.024263
1.0908,0.054365
1.0858,0.006958
0.96306,0.42656
1.0537,0
1.0516,0.12275
0.27373,1.0748
1.0639,0.31331
0.3743,1.2752
0.93662,0.46288
1.0275,0.064943
0.99393,0.18073
1.0386,0.11215
1.0061,0.22045
1.0754,0.19285
0.27765,1.0335
1.0758,0
1.333,0
1.034,0
0.28971,1.0178
0.057205,1.0501
0.057099,1.1356
0.27569,1.0407
0.94077,0.39545
0.18974,1.0313
0.55512,0.88192
1.0094,0.13052
0.13814,1.22
0.050004,1.0206
1.0037,0.31239
0.13265,1.018
0.15042,1.0044
0.35426,1.0019
6.3214e-17,1.0324
0.10156,1.0154
0.21509,1.0053
0.56477,0.87946
6.3773e-17,1.0415
0.036374,1.0435
0.39405,0.93409
0.82968,0.62564
1.0599,0.00086401
0.072087,1.0052
7.4033e-17,1.2091
1.0445,0
7.7025e-17,1.2579
0.38576,0.96388
0.11833,1.0186
0.014758,1.0636
6.4377e-17,1.0514
6.433e-17,1.0506
1.0529,0.045417
1.124,0
0.0087656,1.1739
0.8379,0.62648
0.22733,1.0493
1.0028,0.078951
0.016376,1.1221
0.29417,0.99529
0.61949,0.83533
0.38791,0.95288
1.0355,0.052603
6.3446e-17,1.0362
0.71748,0.73236
0.0073836,1.0409
0.82553,0.66747
0.018839,1.0251
1.0053,0
1.05,0
6.1925e-17,1.0113
