NAME,computation_time,experiment_time,strategy,x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1
TYPE,METADATA,METADATA,METADATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA
0,0,0.011478185653686523,LHS,0.08333333333333334,0.6833333333333333,0.95,0.2833333333333333,0.15,0.75,1.4554961367668298,0.19161970163415906
0,0,0.0058307647705078125,LHS,0.8166666666666667,0.45,0.6499999999999999,0.35,0.4166666666666667,0.05,0.3569915096625696,1.2051831389662704
0,0,0.00621485710144043,LHS,0.9833333333333334,0.016666666666666666,0.8500000000000001,0.9166666666666667,0.6833333333333333,0.15,0.04412997202235614,1.685255640354627
0,0,0.004727840423583984,LHS,0.31666666666666665,0.7166666666666666,0.11666666666666667,0.21666666666666667,0.45,0.016666666666666666,1.327257955984196,0.7206422720920808
0,0,0.00427699089050293,LHS,0.21666666666666667,0.8833333333333333,0.05,0.6833333333333333,0.016666666666666666,0.45,1.5262936809934189,0.5404889395760142
0,0,0.004378795623779297,LHS,0.8833333333333333,0.2833333333333333,0.08333333333333334,0.3833333333333333,0.25,0.5166666666666666,0.2363493523674548,1.2752269898378066
0,0,0.004372119903564453,LHS,0.11666666666666667,0.9833333333333334,0.35,0.75,0.55,0.4166666666666667,1.3058171425175742,0.24201890204943252
0,0,0.0046041011810302734,LHS,0.18333333333333335,0.6499999999999999,0.2833333333333333,0.55,0.3833333333333333,0.25,1.1007783233917339,0.3260653943503645
0,0,0.0042879581451416016,LHS,0.016666666666666666,0.08333333333333334,0.016666666666666666,0.25,0.5166666666666666,0.9166666666666667,1.6430478866334368,0.04302472309380151
0,0,0.004024028778076172,LHS,0.45,0.7833333333333333,0.9166666666666667,0.08333333333333334,0.31666666666666665,0.6833333333333333,1.1365956946927132,0.9707444300179774
0,0,0.004503726959228516,LHS,0.5833333333333333,0.48333333333333334,0.21666666666666667,0.45,0.7166666666666666,0.7833333333333333,0.7367704294974992,0.960177917680253
0,0,0.0041599273681640625,LHS,0.3833333333333333,0.9166666666666667,0.48333333333333334,0.15,0.11666666666666667,0.55,1.1915491143826644,0.8189290175538207
0,0,0.0043261051177978516,LHS,0.48333333333333334,0.11666666666666667,0.6166666666666667,0.4166666666666667,0.95,0.8500000000000001,1.0826212487358395,1.0273692042229279
0,0,0.004014015197753906,LHS,0.6499999999999999,0.21666666666666667,0.9833333333333334,0.7833333333333333,0.18333333333333335,0.8833333333333333,0.8576233385851509,1.3995140919912028
0,0,0.004427194595336914,LHS,0.15,0.6166666666666667,0.25,0.18333333333333335,0.35,0.21666666666666667,1.243823189842028,0.2986155279323457
0,0,0.004078865051269531,LHS,0.7833333333333333,0.4166666666666667,0.7833333333333333,0.5833333333333333,0.21666666666666667,0.95,0.4596335003393895,1.2979649642622022
0,0,0.004082918167114258,LHS,0.6833333333333333,0.75,0.8166666666666667,0.8833333333333333,0.8833333333333333,0.6499999999999999,0.705797332884004,1.2999169791458236
0,0,0.007874011993408203,LHS,0.5166666666666666,0.15,0.3833333333333333,0.48333333333333334,0.8166666666666667,0.9833333333333334,1.012072435874178,1.0665018182688994
0,0,0.005155801773071289,LHS,0.05,0.95,0.75,0.8166666666666667,0.9833333333333334,0.8166666666666667,1.69392870290154,0.13331508015756321
0,0,0.0063059329986572266,LHS,0.55,0.18333333333333335,0.45,0.7166666666666666,0.05,0.31666666666666665,0.9000267536442461,1.053795933994043
0,0,0.00440216064453125,LHS,0.9166666666666667,0.5833333333333333,0.8833333333333333,0.31666666666666665,0.6166666666666667,0.5833333333333333,0.15768289165694552,1.1977204728096391
0,0,0.004178047180175781,LHS,0.2833333333333333,0.35,0.6833333333333333,0.11666666666666667,0.9166666666666667,0.35,1.26286724368618,0.6023567762842729
0,0,0.004411935806274414,LHS,0.35,0.55,0.18333333333333335,0.5166666666666666,0.48333333333333334,0.6166666666666667,0.9523516946855015,0.583601869089675
0,0,0.006227970123291016,LHS,0.95,0.8166666666666667,0.31666666666666665,0.8500000000000001,0.8500000000000001,0.18333333333333335,0.1160540790974374,1.4746068894802518
0,0,0.004001140594482422,LHS,0.4166666666666667,0.5166666666666666,0.7166666666666666,0.95,0.75,0.3833333333333333,1.0518543036694625,0.8071161946273954
0,0,0.004107952117919922,LHS,0.75,0.31666666666666665,0.15,0.9833333333333334,0.2833333333333333,0.11666666666666667,0.6060217355314936,1.4630658930130127
0,0,0.004518985748291016,LHS,0.8500000000000001,0.25,0.5833333333333333,0.05,0.08333333333333334,0.7166666666666666,0.34841720555493855,1.4512621061935325
0,0,0.0056760311126708984,LHS,0.25,0.05,0.5166666666666666,0.6499999999999999,0.5833333333333333,0.48333333333333334,1.1386815238201609,0.47165733038997315
0,0,0.004055976867675781,LHS,0.6166666666666667,0.3833333333333333,0.55,0.016666666666666666,0.6499999999999999,0.2833333333333333,0.7471842275433419,1.087159797157209
0,0,0.004287004470825195,LHS,0.7166666666666666,0.8500000000000001,0.4166666666666667,0.6166666666666667,0.7833333333333333,0.08333333333333334,0.6014000849580324,1.2608614986098468
0,4.222915172576904,0.0094451904296875,TSEMO2,0.12258578484210014,0.382082795602265,0.4881038965170491,0.9160220548147558,0.31500859242456647,0.8179448603288003,1.297989991734113,0.2530730486744569
0,4.488006114959717,0.004918098449707031,TSEMO2,0.8748014578935438,0.20956362739570622,0.14887397197852326,0.05108958217293447,0.6812128970479315,0.4121017378728158,0.2832712398743,1.4217831729494839
0,5.038057804107666,0.0047228336334228516,TSEMO2,0.9599787058627797,0.39459225113519747,0.06081174967040226,0.42842916064080383,0.6359761302803144,0.9181324520949805,0.0881069892586983,1.3996734046206531
0,4.4640021324157715,0.004464864730834961,TSEMO2,0.12976862425644065,0.10409884856629692,0.47238241073019505,0.23392236157141566,0.6318559230412653,0.9824786881960791,1.4478598625756594,0.29928862086054436
0,6.2308008670806885,0.005196094512939453,TSEMO2,0.9994485924040115,0.9862261165970652,0.2020532806807338,0.5761083938953088,0.8004898412539256,0.6312333236232381,0.0012459525349000898,1.4384963619711897
0,4.517423152923584,0.0047910213470458984,TSEMO2,0.7993657937308256,0.7740196459181546,0.32815434111471153,0.45992236644709095,0.7383524570627488,0.7435353054903994,0.37888338050804754,1.1621425471550584
0,5.999469995498657,0.005613088607788086,TSEMO2,0.9066349956435334,0.8634110366156182,0.8252764047636799,0.6347992821420603,0.5188167820694318,0.9751466088219283,0.21659159075595663,1.4662506298352385
0,5.602250099182129,0.004477977752685547,TSEMO2,0.052558436554838384,0.5401075625460426,0.8127149760876176,0.35692602479921576,0.5125114084834175,0.9407774765977684,1.309834177995318,0.10838443335623862
0,5.186230182647705,0.004560232162475586,TSEMO2,0.8506979637454197,0.4436667460519723,0.26965207338711983,0.2730072414188678,0.6942931969183231,0.1525178208159632,0.2942508112993921,1.2315896991594506
0,4.143099784851074,0.004603862762451172,TSEMO2,0.9713837080213445,0.9729696143776766,0.4890845122367332,0.23939839209405578,0.1897546956467937,0.07128222940044115,0.07062846194104999,1.5701960227881517
0,5.059096097946167,0.007890939712524414,TSEMO2,0.9543312075188726,0.006814026378814897,0.8516853885139554,0.46762267636761956,0.527764274219519,0.0025443096435515677,0.11584064568308404,1.6120395503975993
0,5.191381931304932,0.007050037384033203,TSEMO2,0.015529636624696863,0.4055934465798343,0.11559497887818748,0.8480505239305589,0.5451075952627165,0.4304662192176685,1.284306410773939,0.031335452991241255
0,5.215605974197388,0.004934072494506836,TSEMO2,0.7451043026090888,0.02298037777794193,0.7884440855027229,0.059874548034068,0.5734008419187063,0.22588479400132022,0.6177903837841501,1.4596274679040189
0,4.675039052963257,0.005213022232055664,TSEMO2,0.7912957308344951,0.6686430508010315,0.15351598109617637,0.3673461215368169,0.14249216375888518,0.27823079200805645,0.43246056738683364,1.271553181127841
0,4.959526777267456,0.004563331604003906,TSEMO2,0.9588911488200541,0.4008091443198464,0.42893927313369284,0.5831216318489791,0.5996391868442709,0.8070239352665749,0.07265870126060904,1.1236425891835196
0,4.675354957580566,0.00483393669128418,TSEMO2,0.9622709008862815,0.41175210571249954,0.35581543941477056,0.3412240824581364,0.03919065265014354,0.6286481160015454,0.07597332650683745,1.2804303341907424
0,4.747247934341431,0.005075216293334961,TSEMO2,0.9851459519099945,0.22034903965905828,0.7542785630569361,0.5266402495612085,0.4678820326367421,0.27316848361922674,0.027904665982230018,1.1957304906484207
