NAME,computation_time,experiment_time,strategy,x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1
TYPE,METADATA,METADATA,METADATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA
0,0,0.004770755767822266,LHS,0.35,0.08333333333333334,0.5166666666666666,0.9833333333333334,0.8500000000000001,0.9166666666666667,1.4525672577732354,0.8901343603896984
0,0,0.004462718963623047,LHS,0.8833333333333333,0.18333333333333335,0.21666666666666667,0.35,0.9833333333333334,0.2833333333333333,0.27036665045932246,1.4587679059164116
0,0,0.0044744014739990234,LHS,0.95,0.6166666666666667,0.8833333333333333,0.8500000000000001,0.48333333333333334,0.05,0.11657713973562303,1.4812530050384727
0,0,0.004476070404052734,LHS,0.4166666666666667,0.7166666666666666,0.08333333333333334,0.6833333333333333,0.75,0.48333333333333334,1.0448022739779848,0.8017049819250956
0,0,0.004603385925292969,LHS,0.2833333333333333,0.6833333333333333,0.7833333333333333,0.45,0.05,0.3833333333333333,1.2026948913961892,0.5736560364970532
0,0,0.0044438838958740234,LHS,0.016666666666666666,0.9833333333333334,0.3833333333333333,0.48333333333333334,0.8833333333333333,0.6499999999999999,1.4164588929723103,0.03709128147735025
0,0,0.004320621490478516,LHS,0.75,0.8166666666666667,0.8500000000000001,0.8166666666666667,0.6499999999999999,0.15,0.5618005389026389,1.3563064803672642
0,0,0.004319190979003906,LHS,0.15,0.4166666666666667,0.35,0.08333333333333334,0.11666666666666667,0.18333333333333335,1.410206487332297,0.33856062352546723
0,0,0.004514217376708984,LHS,0.9166666666666667,0.75,0.8166666666666667,0.9166666666666667,0.9166666666666667,0.9833333333333334,0.22758691904590647,1.7286942763453912
0,0,0.004334449768066406,LHS,0.3833333333333333,0.5833333333333333,0.18333333333333335,0.75,0.5166666666666666,0.75,1.0157355274766342,0.6980956870098565
0,0,0.004312992095947266,LHS,0.7166666666666666,0.8500000000000001,0.45,0.4166666666666667,0.7166666666666666,0.08333333333333334,0.5822662584332193,1.2207465970831863
0,0,0.004307746887207031,LHS,0.8166666666666667,0.3833333333333333,0.4166666666666667,0.5166666666666666,0.31666666666666665,0.4166666666666667,0.3014507311426914,1.0176806130364906
0,0,0.004540920257568359,LHS,0.7833333333333333,0.05,0.55,0.11666666666666667,0.15,0.8833333333333333,0.5412307325965335,1.5283884398625125
0,0,0.0043408870697021484,LHS,0.5166666666666666,0.48333333333333334,0.2833333333333333,0.55,0.016666666666666666,0.7833333333333333,0.9386479478001774,0.9891285520275888
0,0,0.00437164306640625,LHS,0.31666666666666665,0.35,0.25,0.6499999999999999,0.08333333333333334,0.21666666666666667,1.1964118525434146,0.649598634453428
0,0,0.00435638427734375,LHS,0.9833333333333334,0.25,0.6166666666666667,0.95,0.8166666666666667,0.6166666666666667,0.036451400518713345,1.3920228250284636
0,0,0.004515171051025391,LHS,0.45,0.8833333333333333,0.75,0.7833333333333333,0.35,0.8166666666666667,1.0740734264100438,0.9173453682663845
0,0,0.004309892654418945,LHS,0.55,0.6499999999999999,0.7166666666666666,0.7166666666666666,0.4166666666666667,0.55,0.7311702610783982,0.8560903829380349
0,0,0.0044307708740234375,LHS,0.6833333333333333,0.016666666666666666,0.5833333333333333,0.31666666666666665,0.6833333333333333,0.25,0.6538400456557357,1.204223560211521
0,0,0.004339694976806641,LHS,0.21666666666666667,0.45,0.6833333333333333,0.3833333333333333,0.7833333333333333,0.11666666666666667,1.2037008151529844,0.42625281441601254
0,0,0.004539012908935547,LHS,0.05,0.31666666666666665,0.95,0.016666666666666666,0.55,0.45,1.4701761457747713,0.11570537200531356
0,0,0.004333972930908203,LHS,0.8500000000000001,0.55,0.9833333333333334,0.6166666666666667,0.5833333333333333,0.35,0.29861552793234547,1.2438231898420282
0,0,0.004531145095825195,LHS,0.48333333333333334,0.2833333333333333,0.15,0.25,0.18333333333333335,0.5166666666666666,0.9665613493738733,0.9172324721119272
0,0,0.004503965377807617,LHS,0.5833333333333333,0.11666666666666667,0.016666666666666666,0.21666666666666667,0.3833333333333333,0.5833333333333333,0.901812416917641,1.1752648232703213
0,0,0.004655122756958008,LHS,0.18333333333333335,0.21666666666666667,0.05,0.5833333333333333,0.21666666666666667,0.31666666666666665,1.3458100334136054,0.3986470935524781
0,0,0.0044786930084228516,LHS,0.6166666666666667,0.7833333333333333,0.48333333333333334,0.15,0.6166666666666667,0.7166666666666666,0.7157172143808512,1.0413750089004303
