NAME,computation_time,experiment_time,strategy,x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1
TYPE,METADATA,METADATA,METADATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA
0,0,0.00487971305847168,LHS,0.35,0.7833333333333333,0.55,0.2833333333333333,0.6166666666666667,0.9833333333333334,1.1740381374175652,0.7194514959158218
0,0,0.00464940071105957,LHS,0.25,0.6833333333333333,0.8166666666666667,0.15,0.25,0.8500000000000001,1.3316696928336298,0.5515956473729031
0,0,0.004656791687011719,LHS,0.55,0.9166666666666667,0.75,0.8166666666666667,0.31666666666666665,0.08333333333333334,1.0024952234918973,1.1737710974553814
0,0,0.004655361175537109,LHS,0.21666666666666667,0.31666666666666665,0.6166666666666667,0.016666666666666666,0.35,0.45,1.230932680451203,0.4358961236827659
0,0,0.0048410892486572266,LHS,0.6166666666666667,0.05,0.5833333333333333,0.08333333333333334,0.45,0.31666666666666665,0.8038248512358251,1.1695724160194105
0,0,0.004641294479370117,LHS,0.4166666666666667,0.15,0.21666666666666667,0.18333333333333335,0.2833333333333333,0.18333333333333335,1.1505827193501497,0.8828731724595918
0,0,0.004642009735107422,LHS,0.9833333333333334,0.4166666666666667,0.18333333333333335,0.7166666666666666,0.55,0.25,0.03191406281201534,1.218748888699367
0,0,0.004658222198486328,LHS,0.8166666666666667,0.25,0.48333333333333334,0.35,0.48333333333333334,0.5166666666666666,0.30839332845767614,1.041118428777713
0,0,0.004852294921875,LHS,0.9166666666666667,0.9833333333333334,0.05,0.25,0.6833333333333333,0.7833333333333333,0.21047348495483303,1.5987048389652694
0,0,0.004642963409423828,LHS,0.48333333333333334,0.6499999999999999,0.5166666666666666,0.4166666666666667,0.18333333333333335,0.75,0.8650089374321529,0.8208628315148014
0,0,0.004665851593017578,LHS,0.75,0.6166666666666667,0.25,0.45,0.4166666666666667,0.21666666666666667,0.44614510156563386,1.077089554986075
0,0,0.004645586013793945,LHS,0.3833333333333333,0.5833333333333333,0.8500000000000001,0.55,0.6499999999999999,0.35,0.9699507392198558,0.6666286738473658
0,0,0.004831075668334961,LHS,0.8833333333333333,0.8166666666666667,0.45,0.6166666666666667,0.9166666666666667,0.15,0.2574076797576586,1.388847556934086
0,0,0.004648447036743164,LHS,0.45,0.8500000000000001,0.7166666666666666,0.6833333333333333,0.8833333333333333,0.016666666666666666,1.2041873360793822,1.0284731454251048
0,0,0.0047130584716796875,LHS,0.05,0.75,0.2833333333333333,0.9833333333333334,0.5833333333333333,0.05,1.5477141606206812,0.12180774611747927
0,0,0.00438237190246582,LHS,0.2833333333333333,0.016666666666666666,0.08333333333333334,0.3833333333333333,0.05,0.6833333333333333,1.4955336725408108,0.713332970128189
0,0,0.004544734954833984,LHS,0.18333333333333335,0.48333333333333334,0.9833333333333334,0.5166666666666666,0.08333333333333334,0.8833333333333333,1.4906983489047991,0.4415649678632931
0,0,0.004415273666381836,LHS,0.5166666666666666,0.08333333333333334,0.4166666666666667,0.8500000000000001,0.9833333333333334,0.5833333333333333,1.0625517714250532,1.1196959388098007
0,0,0.004348278045654297,LHS,0.8500000000000001,0.8833333333333333,0.016666666666666666,0.21666666666666667,0.75,0.8166666666666667,0.37902448659382393,1.5787506068678945
0,0,0.004339456558227539,LHS,0.7166666666666666,0.45,0.31666666666666665,0.31666666666666665,0.11666666666666667,0.6499999999999999,0.5334750007949459,1.1184535981902022
0,0,0.0045621395111083984,LHS,0.31666666666666665,0.21666666666666667,0.7833333333333333,0.95,0.7833333333333333,0.4166666666666667,1.274528929224478,0.6920127464765042
0,0,0.004331111907958984,LHS,0.5833333333333333,0.55,0.6833333333333333,0.7833333333333333,0.15,0.9166666666666667,0.8598755184748181,1.1206115931613696
0,0,0.004343271255493164,LHS,0.6833333333333333,0.7166666666666666,0.15,0.8833333333333333,0.016666666666666666,0.48333333333333334,0.7397286225024651,1.3624106404906746
0,0,0.004347801208496094,LHS,0.7833333333333333,0.5166666666666666,0.11666666666666667,0.75,0.3833333333333333,0.55,0.40919157494406416,1.1555213611638286
0,0,0.004513740539550781,LHS,0.95,0.2833333333333333,0.3833333333333333,0.9166666666666667,0.95,0.11666666666666667,0.12424869576234565,1.5787293665590452
0,0,0.004342079162597656,LHS,0.6499999999999999,0.95,0.8833333333333333,0.05,0.21666666666666667,0.7166666666666666,0.8773621732521978,1.4317249426445795
0,0,0.004342079162597656,LHS,0.016666666666666666,0.18333333333333335,0.35,0.6499999999999999,0.8166666666666667,0.95,1.447559343082661,0.03790567542470631
0,0,0.004339456558227539,LHS,0.11666666666666667,0.35,0.9166666666666667,0.11666666666666667,0.5166666666666666,0.2833333333333333,1.3669974478771092,0.2533580014133884
0,0,0.004517793655395508,LHS,0.15,0.11666666666666667,0.95,0.48333333333333334,0.8500000000000001,0.6166666666666667,1.4447796400575477,0.3468609031292328
0,0,0.00434422492980957,LHS,0.08333333333333334,0.3833333333333333,0.6499999999999999,0.5833333333333333,0.7166666666666666,0.3833333333333333,1.0941695650661525,0.14405015602507362
0,11.107404708862305,0.0053195953369140625,TSEMO2,0.9667415109949528,0.0919929937820344,0.11338102428821084,0.3944422980230228,0.7361054781580043,0.6569829719720498,0.07349634945146981,1.4055555818752374
0,9.428274393081665,0.005030393600463867,TSEMO2,0.001306259236755647,0.6751883161734944,0.7860165675666464,0.9379667025997361,0.6328581718902797,0.06669730313195232,1.5097105985171009,0.0030977300224155836
0,10.036961078643799,0.005205631256103516,TSEMO2,0.907018470677215,0.042324557694258025,0.4347582944870305,0.75154012839574,0.2261442331293554,0.16528912721415234,0.213068679490599,1.4484364789673494
0,14.544594287872314,0.005319833755493164,TSEMO2,0.0045548174605134495,0.05474905889383608,0.4014216052240317,0.7314531725861294,0.9060678590488322,0.6248373455292645,1.4419752327115196,0.010317062593601586
0,10.12832760810852,0.005171298980712891,TSEMO2,0.21678395496025205,0.9277067018489914,0.5144301869336231,0.5740132078741045,0.8860393524274409,0.7634215097800223,1.3262444127281459,0.46992277867675536
0,8.758375406265259,0.005327939987182617,TSEMO2,0.0010531721573942,0.8111517033194383,0.7973779863214207,0.15005761317499033,0.4614669880179445,0.7278493288037148,1.3611069704513594,0.0022517071169296317
0,9.717878580093384,0.0052645206451416016,TSEMO2,0.9132145508188471,0.23917242710968656,0.1421875831382805,0.03062439211235246,0.015468083619648021,0.06693178541887423,0.24987922701462298,1.8216349893771993
0,8.741233110427856,0.0055544376373291016,TSEMO2,0.008865153546417814,0.17305488978989658,0.0878054993416969,0.8087971008165153,0.21131013987463376,0.916069534157755,1.6284508499301982,0.02267821496833506
