NAME,computation_time,experiment_time,strategy,x_0,x_1,x_2,x_3,x_4,x_5,y_0,y_1
TYPE,METADATA,METADATA,METADATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA,DATA
0,0,0.004788398742675781,LHS,0.31666666666666665,0.35,0.31666666666666665,0.55,0.6499999999999999,0.08333333333333334,1.102671360526138,0.5987017000257364
0,0,0.0045795440673828125,LHS,0.15,0.2833333333333333,0.95,0.6833333333333333,0.35,0.8500000000000001,1.3885982668790153,0.3333729487731138
0,0,0.004550457000732422,LHS,0.5833333333333333,0.7833333333333333,0.7833333333333333,0.11666666666666667,0.9166666666666667,0.2833333333333333,0.9302212836047147,1.212287979150579
0,0,0.00453948974609375,LHS,0.05,0.21666666666666667,0.21666666666666667,0.18333333333333335,0.05,0.18333333333333335,1.5587910198843826,0.12267951384778866
0,0,0.004697084426879883,LHS,0.016666666666666666,0.48333333333333334,0.15,0.3833333333333333,0.15,0.6499999999999999,1.2809497889200683,0.03354285070672745
0,0,0.004509925842285156,LHS,0.9166666666666667,0.9833333333333334,0.2833333333333333,0.8166666666666667,0.5166666666666666,0.6833333333333333,0.18465830471575617,1.40261907749356
0,0,0.004556417465209961,LHS,0.25,0.55,0.08333333333333334,0.6499999999999999,0.8166666666666667,0.31666666666666665,1.2310694770712896,0.5099256736264821
0,0,0.004570484161376953,LHS,0.21666666666666667,0.31666666666666665,0.5166666666666666,0.5166666666666666,0.08333333333333334,0.25,1.1974165385457034,0.4240274353544541
0,0,0.004743814468383789,LHS,0.4166666666666667,0.05,0.6499999999999999,0.75,0.016666666666666666,0.9166666666666667,1.344513535865785,1.0316815217728346
0,0,0.0045130252838134766,LHS,0.8500000000000001,0.15,0.8833333333333333,0.5833333333333333,0.7166666666666666,0.8833333333333333,0.3432295308025851,1.4296538857402505
0,0,0.004531145095825195,LHS,0.8833333333333333,0.45,0.016666666666666666,0.7833333333333333,0.7833333333333333,0.4166666666666667,0.2557878084199506,1.380107513311295
0,0,0.004523277282714844,LHS,0.08333333333333334,0.8833333333333333,0.48333333333333334,0.7166666666666666,0.8500000000000001,0.6166666666666667,1.3188970669775495,0.17363609292828533
0,0,0.004710674285888672,LHS,0.7166666666666666,0.5833333333333333,0.8500000000000001,0.25,0.48333333333333334,0.7166666666666666,0.5334750007949459,1.1184535981902022
0,0,0.004538774490356445,LHS,0.3833333333333333,0.8500000000000001,0.3833333333333333,0.31666666666666665,0.31666666666666665,0.9833333333333334,1.18422354826158,0.8138942954478223
0,0,0.0045359134674072266,LHS,0.18333333333333335,0.6166666666666667,0.55,0.21666666666666667,0.75,0.21666666666666667,1.1881374547908359,0.3519423479789442
0,0,0.004536867141723633,LHS,0.7833333333333333,0.6833333333333333,0.9833333333333334,0.08333333333333334,0.3833333333333333,0.8166666666666667,0.5189769419809489,1.4655456737897008
0,0,0.004700183868408203,LHS,0.6499999999999999,0.95,0.05,0.6166666666666667,0.11666666666666667,0.48333333333333334,0.818145669251057,1.3350923906844492
0,0,0.004510164260864258,LHS,0.55,0.016666666666666666,0.6166666666666667,0.9833333333333334,0.21666666666666667,0.7833333333333333,1.0659968104397373,1.2481219029807176
0,0,0.004634380340576172,LHS,0.35,0.18333333333333335,0.4166666666666667,0.15,0.6833333333333333,0.11666666666666667,1.2024594762293683,0.7368681147396866
0,0,0.0046596527099609375,LHS,0.75,0.3833333333333333,0.5833333333333333,0.4166666666666667,0.45,0.45,0.3951206439169552,0.9539056173179036
0,0,0.004852294921875,LHS,0.6166666666666667,0.75,0.45,0.9166666666666667,0.55,0.75,0.7383734638578445,1.074340056445311
0,0,0.004526853561401367,LHS,0.5166666666666666,0.8166666666666667,0.35,0.35,0.8833333333333333,0.016666666666666666,1.0503143567460531,1.1068003944362488
0,0,0.00453495979309082,LHS,0.9833333333333334,0.9166666666666667,0.18333333333333335,0.45,0.9833333333333334,0.05,0.044828023977232755,1.711913169020642
0,0,0.004564046859741211,LHS,0.8166666666666667,0.5166666666666666,0.75,0.95,0.6166666666666667,0.55,0.36393410697755435,1.2286209547074929
0,0,0.004714488983154297,LHS,0.6833333333333333,0.08333333333333334,0.11666666666666667,0.05,0.2833333333333333,0.35,0.7598753257134263,1.3995162519141797
