0.83386,0.39197,0.84642,0.49566,0.27258,0.59659
0.40498,0.18407,0.025853,0.11576,0.90629,0.36137
0.46813,0.15103,0.56575,0.97412,0.38202,0.036306
0.71254,0.46782,0.6159,0.37479,0.5504,0.20485
0.98999,0.0093884,0.076381,0.72677,0.7114,0.74467
0.18655,0.65754,0.21765,0.7812,0.75968,0.39705
0.1155,0.92415,0.92673,0.20754,0.4275,0.14172
0.58232,0.93429,0.30137,0.53318,0.95,0.68175
0.39506,0.79556,0.48534,0.26957,0.66032,0.4675
0.55504,0.61283,0.19284,0.6112,0.68827,0.64662
0.14505,0.25249,0.67731,0.6953,0.79789,0.45484
0.44772,0.40026,0.9931,0.92832,0.63003,0.86744
0.039267,0.35377,0.81848,0.82543,0.13796,0.11039
0.83191,0.74567,0.72196,0.017107,0.17045,0.41554
0.23495,0.46317,0.33703,0.94918,0.077199,0.1713
0.8812,0.21206,0.64951,0.88024,0.35301,0.79562
0.015953,0.10462,0.40488,0.4659,0.51837,0.61897
0.50487,0.70534,0.79508,0.5989,0.88169,0.0015341
0.77851,0.064867,0.1435,0.25801,0.85485,0.80497
0.6956,0.076206,0.57588,0.84198,0.83256,0.26738
0.29673,0.8972,0.75475,0.43197,0.47438,0.70348
0.65032,0.97865,0.87707,0.75286,0.12953,0.52769
0.95654,0.83954,0.1296,0.34824,0.053698,0.84446
0.085796,0.53898,0.37533,0.30223,0.32171,0.97832
0.31552,0.51662,0.50026,0.66387,0.98433,0.31235
0.75257,0.32455,0.065387,0.048054,0.25303,0.26558
0.92302,0.28605,0.46449,0.090477,0.008188,0.56006
0.21186,0.81234,0.29523,0.16193,0.45942,0.90878
0.33855,0.57492,0.93953,0.53978,0.23333,0.9587
0.61428,0.69814,0.25243,0.18264,0.5686,0.085449
0.031373,0.38507,0.13403,0.79394,0.59757,1
0.44881,0.57718,0.54948,0.44266,0.7364,0.15051
0.0012532,0.79564,0.61381,0.23829,0.75915,0.17507
0.063923,0.60451,0.70323,0.68859,0.99799,0.70783
0.94203,0.046437,0.99747,0.60836,0.54202,0.1692
0.0093622,0.47523,0.53869,0,0.65291,0.65049
0.31297,0.63798,0.64092,0.57852,0.65158,0.51848
0.14626,0.56342,0,0.65222,0.74141,0.19488
0.90969,0.52378,0.67923,0.51931,0.60008,0.41061
0.91909,0.46466,0.42106,0.41403,0.29164,0.20844
0.28771,0.89113,0.55876,0.37443,0.70645,0.52384
0.91925,1,0.8226,1,0.53603,0.57791
0.97599,0.52681,0.20314,0.25045,0.80741,0.33572
0.36032,0.5062,0.39533,0.49297,0.72506,0.42602
0.94631,0.45358,0.65416,0.33363,0.69431,0.19382
0.99074,0.48187,0.6316,0.43693,0.37905,0.37192
0.207,0.64638,0.62991,0.43029,0.28577,0.40336
0.96946,0.43595,0.31313,0.78159,0.47422,0.070402
0.17912,0.64265,0.66332,0.35094,0.62487,0.41706
0.98547,0.44299,0.72088,0.51049,0.79007,0.83764
0.18841,0.96919,0.3703,0.45753,1,0.4659
0.72386,0.60255,0.63971,0.46405,0.5658,0.61908
0.9393,0.51252,0.59103,0.5185,0.56062,0.87453
0.12085,0.38117,0.63242,0.48273,0.33676,0.47331
0.99826,0.5048,0.68949,0.68974,0.29859,0.62116
0.37824,0.61968,0.58198,0.51056,0.50497,0.35287
0.96119,0.5006,0.55348,0.50449,0.94082,0.21799
0.047946,0.43432,0.24646,0.43183,0.21448,0.66688
0.99425,0.52062,0.55755,0.41405,0.57198,0.42805
0.0075349,0.14144,0.58297,0.60957,0.59341,0.46886
0,0.67146,0.53176,0.1711,0.43536,0.57992
1,0.52546,0.63787,0.51022,0.44188,0.32327
0.017421,0.2715,0.6318,0.23222,0.36487,0.41872
0.022155,0.62581,0.32434,0.29212,0.36414,0.46777
0.74064,0.53716,0.59659,0.45996,0.54124,0.51685
0.36996,0.48741,0.52212,0.59116,0.66131,0.62826
0,0.43459,0.40616,0.3575,0.37214,0.48547
0.80573,0.53742,0.46376,0.54205,0.39203,1
0.078443,0.60634,0.6546,0.48997,0.33803,0.49401
0.09661,0.64952,0,0.33949,0,0.53468
0.34694,0.85869,0.44175,0.38353,0.35625,0
0,0.50735,0.24416,0.69273,0.38579,0.27515
0.029568,0,0.54847,0.59568,0.25774,0.43425
0,0.46571,0.73753,0.6408,0.50782,0.48539
0.24918,0.49212,0.66297,0.35874,0.50815,0.49671
0.26049,0.31336,0.58875,0.53915,0.44748,0.42761
0,0.30263,0.20804,0.65133,0.32272,0.76333
0.13655,0.23417,0.43372,0.54806,0.4805,0.5626
0.02962,0.76966,0.63971,0.54522,0.3717,0.57959
0.87953,0.44104,0.6373,0.43404,0.5088,0.32021
0.87547,0.50089,0.51184,0.40322,0.52525,0.63506
0.39141,0.55215,0.60922,0.43485,0.48074,0.61206
0.32808,0.46629,0.56274,0.41183,0.5226,0.39571
0.11744,0.53284,0.44697,0.59323,0.58835,0.34133
0.86569,0.47488,0.43538,0.44084,0.54618,0.50451
0.93547,0.54578,0.48609,0.4184,0.62161,0.48888
0.0014514,0.5994,0.39948,0.43409,0.59597,0.63877
0.24646,0.44513,0.53567,0.484,0.54423,0.38736
0.99332,0.68884,0.56259,0.46541,0.47512,0.69273
0.69319,0.48787,0.27116,0.46844,0.453,0.48339
1,0.47551,0.56925,0.48407,0.59813,0.5513
0.67521,0.46719,0.47834,0.54516,0.4455,0.64475
0.031037,0.3759,0.7094,0.56963,0.38515,0.26074
0.0145,0.44407,0.47254,0.85361,0.39624,0.52413
0.65955,0.49948,0.58115,0.47528,0.63348,0.45666
