0,0.29124,0.40665,0.58195,0.77575,0.55071
1,0.10276,0.42236,0.68743,0.28537,0.44378
0,0.29124,0.40665,0.58195,0.77575,0.55071
0.73193,0.44263,0.42721,0.49734,0.54396,0.50665
0.11025,0.43897,0.40728,0.55432,0.48573,0.51354
0.015173,0.44432,0.51407,0.4954,0.4618,0.48844
0.60462,0.44276,0.4611,0.45387,0.43789,0.54828
0.93248,0.44047,0.46298,0.49571,0.46282,0.54548
0.81303,0.44719,0.40609,0.49861,0.56701,0.50643
0.72852,0.44263,0.42389,0.49891,0.48754,0.55207
0.98781,0.44152,0.40842,0.49555,0.4419,0.54607
0.18827,0.44507,0.46265,0.54289,0.44057,0.54303
0.56265,0.44041,0.46298,0.49571,0.58101,0.50227
0.86239,0.44376,0.4653,0.49779,0.45667,0.50758
0.93425,0.43883,0.46129,0.49606,0.54788,0.54479
0.11257,0.40994,0.46105,0.56862,0.48605,0.51191
1,0.30391,0.42235,0.68743,0.28537,0.44378
0.53446,0.44,0.46242,0.49688,0.53149,0.54971
1,0.10772,0.40328,0.49397,0.44256,0.46413
0.36252,0.43937,0.44454,0.49571,0.55448,0.54562
0.31704,0.44064,0.38738,0.499,0.4802,0.50198
0.36142,0.51897,0.54016,0.49729,0.43761,0.56207
1,0.44121,0.35463,0.70509,0.4419,0.49932
0.57043,0.43023,0.40352,0.4272,0.57505,0.55392
1,0.10529,0.39227,0.68743,0.46567,0.44378
1,0.44068,0.35463,0.57031,0.4419,0.49932
0.85459,0.43962,0.40801,0.45366,0.55205,0.54415
1,0.43633,0.40773,0.57031,0.51937,0.55509
1,0.10772,0.40328,0.56657,0.44256,0.44898
1,0.3946,0.42233,0.65748,0.28537,0.44598
0.45063,0.59422,0.40626,0.57206,0.48305,0.54151
0,0.44169,0.40984,0.58195,0.77575,0.60469
0.48513,0.44244,0.40299,0.56768,0.4608,0.54855
0.23625,0.45845,0.46096,0.49814,0.46419,0.5485
0.0046756,0.44063,0.46268,0.4651,0.458,0.54723
0.36252,0.43937,0.44454,0.49571,0.43791,0.54562
0,0.44169,0.47957,0.58195,0.77575,0.64844
0.8339,0.44253,0.4058,0.49769,0.53429,0.55249
1,0.41242,0.35463,0.70509,0.4419,0.49932
0.015173,0.44432,0.4625,0.45675,0.43605,0.49718
0.36142,0.44263,0.46185,0.49729,0.50003,0.55602
0.27606,0.45502,0.41306,0.49824,0.46293,0.49874
0.81303,0.44719,0.40716,0.49861,0.5312,0.50643
1,0.43633,0.40773,0.57031,0.4419,0.49932
0.18827,0.51899,0.46265,0.54289,0.4421,0.50982
0,0.44115,0.42274,0.58081,0.46649,0.55204
0.57043,0.53546,0.40847,0.54101,0.60103,0.51072
0,0.44169,0.46062,0.58195,0.77575,0.55071
0.11257,0.40994,0.44633,0.56862,0.48529,0.5495
1,0.10276,0.40972,0.69268,0.28537,0.36205
0.53446,0.44,0.42445,0.49688,0.54052,0.54895
0.26422,0.44064,0.4219,0.499,0.4802,0.50773
0.45027,0.43819,0.46992,0.49769,0.4618,0.54229
0.85459,0.43962,0.40757,0.4556,0.4879,0.54415
0.48513,0.52005,0.40898,0.57206,0.5583,0.55127
0.19939,0.51899,0.46265,0.50717,0.4421,0.50982
1,0.11185,0.40571,0.56657,0.44256,0.39625
0.5745,0.51899,0.46265,0.54289,0.43632,0.50982
0.5745,0.44737,0.46269,0.57178,0.43632,0.54944
0.22627,0.45845,0.46096,0.49809,0.45945,0.5485
0.44659,0.43819,0.46992,0.49769,0.4618,0.54229
0.57043,0.50925,0.40352,0.54101,0.57582,0.50758
0.27606,0.427,0.352,0.55375,0.46223,0.49839
0.93248,0.44047,0.46129,0.49606,0.52264,0.54479
0.48211,0.44,0.46017,0.4962,0.41462,0.54971
0.31114,0.44111,0.46298,0.49201,0.46282,0.54548
0.85459,0.43904,0.41657,0.45366,0.46174,0.54902
0.48865,0.59422,0.40584,0.52523,0.48534,0.5493
0,0.44115,0.42274,0.58081,0.54835,0.54898
0,0.44132,0.46242,0.4962,0.44152,0.55235
0.48865,0.59422,0.40626,0.57206,0.48534,0.5493
0,0.4413,0.47957,0.58195,0.79568,0.63909
0.44608,0.59422,0.40626,0.57206,0.48305,0.50982
0,0.43645,0.46062,0.58195,0.52405,0.55086
0.015173,0.44432,0.4625,0.46145,0.45945,0.45808
0.58353,0.59422,0.40626,0.57206,0.48534,0.5493
0.39464,0.43981,0.53623,0.45529,0.46561,0.54538
0.4083,0.42753,0.46265,0.49741,0.4421,0.5422
0.98781,0.43633,0.40842,0.48495,0.4419,0.49978
0.99933,0.4555,0.40494,0.57031,0.4419,0.49932
0.58054,0.59422,0.40626,0.57206,0.49486,0.5493
0.31114,0.44047,0.46298,0.49571,0.46282,0.54548
0.0065972,0.43979,0.46673,0.58195,0.58405,0.55071
0,0.4333,0.46062,0.58195,0.71921,0.55071
0.83042,0.4417,0.46242,0.4962,0.55982,0.54883
0.39464,0.43981,0.53623,0.45529,0.46561,0.54538
1,0.10276,0.42177,0.68743,0.28537,0.46647
0.22943,0.43937,0.44454,0.49571,0.43791,0.54562
0.57164,0.44263,0.46185,0.49891,0.48754,0.55207
0.24432,0.45294,0.46265,0.51026,0.45434,0.51191
0.60462,0.44117,0.4611,0.4962,0.45074,0.54828
0.4083,0.51899,0.46265,0.49803,0.4421,0.5422
0.83042,0.4417,0.46242,0.4962,0.50651,0.54883
0.27606,0.59768,0.50755,0.53958,0.46164,0.49839
0.28393,0.44064,0.41248,0.499,0.4802,0.47191
0.8339,0.44319,0.4058,0.49769,0.53429,0.54883
0.4083,0.51899,0.4628,0.49659,0.4421,0.47869
0.48211,0.44,0.46242,0.4962,0.43208,0.54971
0.48211,0.44,0.46242,0.4962,0.43208,0.54971
0.58054,0.59422,0.40626,0.57206,0.48534,0.5493
