1.2394,0.27398
0.80385,1.3868
0.9635,1.0259
1.2088,0.93683
0.34812,1.2411
1.3843,0.94247
0.90401,1.1714
0.32094,1.2773
0.10535,1.6762
0.20379,1.4506
1.5248,0.67921
1.2526,0.48498
0.55343,1.2425
0.45422,1.228
1.4144,0.89671
1.2838,0.12831
1.0845,0.88814
0.062704,1.5439
1.2955,0.40202
1.1211,0.17905
1.1064,0.99951
1.4987,0.0247
0.84517,1.0048
1.1772,0.66685
1.1869,0.43866
1.464,0.20239
0.18994,1.0865
0.63838,1.2234
0.95163,1.3443
0.43208,1.0821
0.29776,1.7304
0.50776,1.2479
0.23086,1.4578
0.39954,1.3717
1.183,0.41264
1.3707,0.21951
1.3833,0.097128
1.005,0.25113
1.0574e-16,1.7269
1.1455,0.25444
0.10179,1.0343
0.029663,1.303
1.0192,0.29487
0.74764,1.0888
7.9542e-17,1.299
0.69381,0.81384
0.048536,1.0735
0.038574,1.1885
0.37335,1.1695
7.5015e-17,1.2251
0.11184,1.1262
0.10284,1.181
0.62689,0.88391
0.12891,1.2529
0.050889,1.2464
1.0065,0.25477
0.34423,1.0419
1.0404,0.19277
0.13229,1.0961
1.0955,0.26452
1.3475,0.29058
1.0463,0.17956
1.3263,0.1513
1.1409,0.26546
0.020505,1.1643
0.042177,1.0197
0.20727,1.0618
0.24706,0.98335
1.0509,0.19983
0.073909,1.0447
0.25248,1.0542
0.093888,1.0347
0.99639,0.26114
1.0537,0.25745
0.28885,1.0118
6.6427e-17,1.0848
1.0253,0.31534
0.0019671,1.0354
0.28668,1.0091
0.32566,1.0007
0.090066,1.0201
0.11239,1.1262
0.23589,0.98459
1.0113,0.19558
1.0293,0.187
1.0294,0.079046
1.0258,0.27941
0.031691,1.031
1.0098,0.04514
1.0319,0.030327
1.0724,0.036542
1.1572,0.02524
1.03,0.090317
0.064169,1.0699
0.93046,0.50377
0.42108,0.9393
1.0461,0.24302
0.99809,0.14302
1.0046,0.011356
0.67681,0.79503
1.0192,0.30485
0.066407,1.0334
1.3192,0.039318
0.38173,0.97887
1.0299,0
1.0255,0
0.65212,0.82043
0.026127,1.0135
1.0954,0.056069
1.0767,0
0.94383,0.39549
0.71675,0.74802
0.0059109,1.0407
0.018738,1.0151
6.2272e-17,1.017
0.046054,1.0311
1.0899,0
0.0021445,1.0411
0.91814,0.43173
7.0283e-17,1.1478
6.2384e-17,1.0188
0.95051,0.40972
6.7318e-17,1.0994
0.94459,0.37636
1.0215,0
6.4018e-17,1.0455
1.0053,0.0092098
1.0017,0.13231
0.92921,0.4684
1.1244,0
