0.42257,0.84685,0.92656,0.88624,0.85163,0.87716
0.62072,0.70766,0.5406,0.53927,0.40298,0.32241
0.38973,0.56725,0.34919,0.019691,0.49736,0.19188
0.90601,0.8237,0.80832,0.84076,0.90491,0.70143
0.50979,0.33937,0.86928,0.51031,0.30933,0.37133
0.24301,0.22608,0.011178,0.61727,0.88044,0.66457
0.43466,0.87167,0.14403,0.092647,0.73307,0.48056
0.57722,0.022709,0.092188,0.18226,0.68153,0.90512
0.2164,0.7611,0.2587,0.57398,0.51461,0.76565
0.97976,0.105,0.32579,0.75659,0.061877,0.61958
0.0053311,0.43304,0.051065,0.042171,0.21644,0.24385
0.674,0.44026,0.66944,0.70456,0.59233,0.35332
0.73917,0.097124,0.61815,0.91093,0.025985,0.94704
0.80782,0.28534,0.17701,0.26385,0.75248,0.69752
0.084264,0.62852,0.71735,0.20904,0.60345,0.781
0.28235,0.23545,0.49641,0.69106,0.94394,0.23193
0.0468,0.5476,0.99168,0.95499,0.092819,0.14646
0.36545,0.05086,0.12639,0.36417,0.12088,0.45575
0.84902,0.16227,0.64575,0.97898,0.16665,0.41309
0.89396,0.7733,0.42399,0.30287,0.6383,0.51378
0.9601,0.98562,0.45119,0.38143,0.98578,0.98587
0.6381,0.5218,0.20699,0.49307,0.37279,0.28359
0.12717,0.93844,0.5099,0.16425,0.26068,0.013774
0.55239,0.90571,0.26673,0.43964,0.78443,0.81313
0.49305,0.31308,0.95917,0.79856,0.27812,0.12202
0.73163,0.17556,0.39407,0.41791,0.35486,0.090315
0.13417,0.37236,0.58908,0.64475,0.17057,0.85111
0.17928,0.6984,0.85552,0.82928,0.53924,0.58195
0.7776,0.65771,0.78752,0.13009,0.45916,0.038595
0.3196,0.48529,0.75559,0.27225,0.81973,0.53668
0.136,1,0.4809,0.30865,0.56731,0.72571
0.32272,0.75416,0.11373,0.71899,0.54787,0.69633
0,0.66627,0.50972,0.70524,0.33672,0.80598
0.62564,0.0052684,0.89185,0.37474,0.5752,0.51799
0.017382,0.99878,0.68824,0.64881,0,0.98316
0.18784,0.83886,0.6044,0.14613,0.79976,0.39057
0,0.38886,0.25603,0.41635,0.90189,0.29774
0.043688,0.17522,0.23508,0.70654,0.69757,0.51251
0.0017779,0.4346,0.37558,0.532,0.56155,1
0,0.18284,0.38828,0.59874,0.65011,0.85135
0.069778,0.54249,0.57795,0.41935,0.89643,0.43638
0.87898,0.74261,0.63738,0.43248,0.23444,0.32733
1,1,0.84113,0.48919,0.52797,0.32356
0.6743,0.41157,0.012402,0.28267,0.28673,0.53273
0.10425,0.29944,0.31824,0.38267,0.63698,0.30809
0.89677,0.37427,0.92349,4.8803e-06,0.39242,0.21077
0.037399,0.54332,0.64993,0.56516,0.6039,0.38433
0.090003,0.5199,0.4202,0.97582,0.56448,0.35589
0.86999,0.10495,0.36494,0.32205,0.84544,0.29156
0.10351,0.6742,0.71097,0.50958,0.53787,0.38202
0.74539,0.39477,0.30392,0.39156,0.90976,0.054106
0,0.99303,0.83296,0.76245,0.60364,0.27815
0.8448,1,0.21532,0.68572,0.34993,0.34641
0,0.46864,0.61965,0.70927,0.75472,0.34318
0.12304,0.54333,0.81929,0.55877,0.57089,0.54975
0.061735,0.23603,0.67048,0.47207,0.49491,0.63326
0.22468,0.77367,0.75776,0.57887,0.4093,0.23346
0.86621,0.59526,0.27202,0.63781,0.75714,0.62785
0.035969,0.50788,0.5503,0.33022,0.37089,0.7367
0.2201,0.49318,0.27049,0.53342,0.64462,0.44098
0.025684,0.48216,0.73778,0.43648,0.46801,0.52082
0.79099,0.58522,0.29521,0.49576,0.64644,0.35238
0.03396,0.78216,0.63453,0.45219,0.38855,0.40334
0,0.54512,0.53972,0.48003,0.55575,0.48765
0.088381,0.35609,0.71236,0.65545,0.50403,0.62528
0.20735,0.58036,0.45735,0.49049,0.73042,0.54318
0.066285,0.14578,0.47426,0.49622,0.44031,0.33972
0.26742,0.50481,0.50431,0.54965,0.5468,0.3486
0.017436,0,0.54432,0.66589,0.49946,0.38693
0.029091,0.49697,0.57404,0.4723,0.57176,0.014212
0.16492,0.36623,0.92801,0.45885,0.4298,0.48836
0.69022,0.64334,0.43235,0.26627,0.72192,0.29013
0.99014,0.47156,0.45384,0.49662,0.31576,0.57102
0.91699,0.33506,0.61433,0.51046,0.5226,0.55268
0.47875,0.47954,0.54056,0.41313,0.67912,0.47446
0.0088046,0.66959,0.47738,0.42215,0.59806,0.33441
0.79706,0.51996,0.48074,0.55085,0.47755,0.57776
0.99916,0.4155,0.6402,0.5335,0.7129,0.5938
0.31135,0.5464,0.56779,0.45573,0.40551,0.33554
0.96858,0.51346,0.42242,0.52458,0.40332,0.39298
0.95207,0.47754,0.34205,0.56042,0.71218,0.50818
0.97956,0.52019,0.51945,0.62639,0.66707,0.5241
0.93658,0.46639,0.30182,0.41125,0.44964,0.58023
0.93298,0.54448,0.59262,0.23477,0.56193,0.5475
0.97521,0.44368,0.71832,0,0.96926,0.55956
0.22823,0.60373,0.33139,0.46333,0.52112,0.37492
0.96314,0.4521,0.51769,0.58192,0.55243,0.52132
0.90759,0.63353,0.54527,0.55928,0.50935,0.5699
0.72517,0.47559,0.54307,0.61542,0.50118,0.36547
0.58746,0.44151,0.68971,0.51228,0,0.26727
0.030737,0.55829,0.29572,0.35326,0.4135,0.48663
1,0.362,0.47956,0.67142,0.57807,0.42023
0.98821,0.60297,0.3759,0.41633,0.20481,0.42217
0.22304,0.40364,0.53502,0.4198,0.38472,0.57031
0,0.33061,0.73721,0.42823,0.329,0.39057
0.012301,0.55561,0.41744,0.19517,0.5325,0.60606
0,0.43932,0.54169,0.39476,0.51618,0.6062
0.4093,0.54151,0.43722,0.74988,0.46592,0.55926
0.013959,0.47405,0.45844,0.45368,0.52915,0.44428
0.0089785,0.56674,0.53578,0.45614,0.42317,0.67854
1,0.58329,0.53833,0.51508,0.5139,0.52525
0.99586,0.53237,0.28557,0.7261,0.62933,0.82313
0.93526,0.4664,0.58576,0.62465,0.50867,0.32801
0.0019307,0.58629,0.49626,0.52006,0.47552,0.35353
0.55126,0.57187,0.46028,0.57095,0.43977,0.4897
0.35237,0.61045,0.49988,0.51747,0.60794,0.60182
0.84963,0.67742,0.48802,0.50893,0.61195,0.47984
0.003846,0.45739,0.4334,0.38213,0.41867,0.59674
0.9525,0.64887,0.46778,0.52318,0.4763,0.48725
0.99873,0.52205,0.81456,0.49257,0.56337,0.5288
0.91342,0.5417,0.52301,0.58973,0.58417,0.50565
1,0.70789,0.17774,0.62314,0.5911,0.47244
0.16861,0.42305,0.38691,0.55148,0.36554,0.49443
0.9807,0.49018,0.52909,0.42499,0.46637,0.4665
