0,0.50246,0.67271,0.68994,0.78935,0.77699
0.99845,0.53695,0.59997,0.38514,0.24883,0.3203
0.89325,0.52042,0.50416,0.50867,0.48048,0.5129
0.81636,0.44255,0.49817,0.51153,0.4592,0.46033
0.59809,0.38715,0.50617,0.57609,0.65096,0.4366
0.6909,0.4212,0.5124,0.45229,0.46002,0.51226
0.73457,0.43022,0.50498,0.44757,0.48039,0.51231
0.69336,0.38399,0.49817,0.51153,0.4611,0.46033
0.94555,0.51416,0.47849,0.43665,0.49029,0.54936
1,0.52023,0.47306,0.49908,0.46875,0.51186
0.18238,0.49618,0.57481,0.60124,0.51588,0.51109
0.15342,0.48524,0.53028,0.61706,0.48662,0.51466
0.99845,0.53485,0.58579,0.56311,0.44413,0.65535
0.037779,0.49361,0.52473,0.60189,0.55198,0.53068
0.59809,0.41497,0.50617,0.53716,0.57636,0.47416
0.58352,0.37182,0.44296,0.59105,0.58581,0.45884
0.067616,0.49732,0.52532,0.60671,0.48501,0.61569
0.89325,0.52042,0.58602,0.50415,0.48625,0.5129
0.32018,0.43475,0.51369,0.57857,0.55727,0.42078
0.99845,0.53695,0.57509,0.38514,0.31932,0.33266
0.57303,0.36821,0.5075,0.61035,0.59938,0.47295
0.18238,0.49759,0.52204,0.60227,0.51588,0.51109
0.12929,0.49515,0.52473,0.6065,0.46754,0.51341
0.99845,0.53695,0.59997,0.38514,0.27306,0.37299
0.26177,0.48767,0.50986,0.42734,0.48689,0.42167
0.31589,0.38935,0.50165,0.56787,0.55727,0.47277
0.44656,0.4343,0.50889,0.60197,0.55175,0.53023
0.54019,0.41053,0.49018,0.60234,0.56356,0.45689
0.53415,0.37496,0.46251,0.49702,0.55857,0.47233
0.23752,0.43816,0.50986,0.37885,0.45961,0.45379
0,0.52571,0.50294,0.64027,0.73303,0.65247
1,0.53381,0.51334,0.53616,0.4544,0.57551
0,0.4864,0.67271,0.63622,0.76508,0.77699
0,0.56261,0.52581,0.51904,0.48678,0.51466
0.92693,0.52523,0.50416,0.50867,0.48048,0.5129
0.26806,0.48767,0.50986,0.40509,0.48689,0.42167
0.20779,0.46794,0.5214,0.54502,0.48728,0.51024
0.34804,0.4062,0.46804,0.545,0.57685,0.47277
0,0.48836,0.67271,0.66927,0.75448,0.77699
0.55023,0.37514,0.49508,0.56434,0.55047,0.45878
0.99845,0.53695,0.59997,0.38514,0.27874,0.33266
0.35431,0.48767,0.50986,0.40509,0.48689,0.42712
0.52444,0.37742,0.50886,0.54583,0.56588,0.44197
0.40486,0.41558,0.50617,0.56233,0.55908,0.42274
0.43286,0.40843,0.50664,0.56762,0.603,0.42266
0.74485,0.47354,0.5115,0.51782,0.48424,0.45968
0,0.47459,0.50263,0.61107,0.80213,0.64943
0.35431,0.48767,0.49804,0.40509,0.48689,0.42191
0.096195,0.49515,0.52473,0.6065,0.51531,0.51341
1,0.51125,0.60288,0.44411,0.48099,0.6476
0.54661,0.37541,0.51322,0.59535,0.58518,0.42266
1,0.52147,0.53455,0.49908,0.47112,0.52531
0.57401,0.38639,0.48679,0.56193,0.57956,0.43917
0,0.48939,0.67271,0.66957,0.7604,0.66151
0.40756,0.42002,0.50937,0.6041,0.56548,0.43647
0.38288,0.38664,0.50694,0.54205,0.55175,0.42266
0.096195,0.53197,0.52473,0.6065,0.48291,0.51286
0,0.43507,0.53924,0.57008,0.46001,0.63794
0.46555,0.3873,0.5175,0.60093,0.59216,0.53584
0.38288,0.38664,0.52138,0.56285,0.55093,0.42266
0.99845,0.53485,0.57147,0.54692,0.44413,0.65535
0,0.48639,0.39873,0.63425,0.46001,0.63794
0.12989,0.49361,0.52473,0.57173,0.49101,0.51934
0.44819,0.43583,0.5075,0.61035,0.59938,0.42293
0.045177,0.47967,0.50755,0.60401,0.48268,0.63794
0.43286,0.38664,0.50664,0.56858,0.6292,0.42266
0.74024,0.47354,0.50643,0.47464,0.48382,0.45795
0.40891,0.37402,0.51891,0.6041,0.56022,0.43647
0.99845,0.53695,0.57651,0.38514,0.31932,0.33266
0.51637,0.43778,0.50617,0.55316,0.56956,0.4366
0,0.49355,0.52532,0.60671,0.48501,0.61569
0,0.46527,0.67271,0.66957,0.78935,0.67563
0.34804,0.38283,0.46804,0.59479,0.55442,0.47277
0.48991,0.44036,0.50619,0.43892,0.56164,0.47233
0.43829,0.43583,0.5075,0.61035,0.59938,0.42293
0.74032,0.43615,0.5049,0.42727,0.46326,0.51211
0,0.48616,0.50294,0.64027,0.69531,0.65247
0.15342,0.52051,0.5087,0.60244,0.48673,0.51466
0.48875,0.38716,0.50664,0.60415,0.58518,0.42266
0.29715,0.4435,0.49736,0.57583,0.60548,0.42313
0.067616,0.49732,0.52532,0.60671,0.48501,0.61569
0.92693,0.52523,0.50416,0.4241,0.48048,0.5129
0,0.4472,0.56923,0.63128,0.80586,0.6738
0,0.50246,0.67271,0.68543,0.78935,0.77699
0,0.4864,0.67271,0.66957,0.78935,0.67563
0,0.44336,0.47303,0.63536,0.80213,0.65247
0.74032,0.51445,0.50436,0.42727,0.46326,0.5129
0.99404,0.52439,0.50416,0.41815,0.48048,0.5129
0.56812,0.38715,0.50617,0.57609,0.5615,0.4366
0,0.49732,0.52532,0.60671,0.48501,0.6354
0.54798,0.37514,0.51851,0.62415,0.54615,0.42548
0,0.43507,0.50369,0.55858,0.56145,0.59911
0.73457,0.43022,0.51126,0.44757,0.46002,0.51226
0,0.4526,0.39454,0.63425,0.43735,0.63794
0.46053,0.37402,0.50503,0.6041,0.56022,0.43647
0,0.49732,0.47751,0.61036,0.48501,0.64541
0.037779,0.49403,0.51421,0.60189,0.58957,0.5255
0.29715,0.44839,0.49736,0.57583,0.60548,0.42313
0.41182,0.43475,0.51183,0.60874,0.55727,0.42078
0.20779,0.53281,0.5214,0.54502,0.56395,0.51024
