0.46097,0.054868,0.26298,0.51921,0.63615,0.8771
0.16961,0.18646,0.0028523,0.26341,0.31746,0.41137
0.95475,0.41173,0.89469,0.11972,0.6227,0.54302
0.0095592,0.46666,0.98985,0.73866,0.46364,0.30466
0.061703,0.77163,0.71202,0.44048,0.78815,0.078005
0.31927,0.56303,0.75198,0.5759,0.070124,0.21112
0.83163,0.67094,0.58768,0.042162,0.86749,0.50933
0.51815,0.016866,0.20601,0.81865,0.12058,0.72877
0.66232,0.32928,0.86324,0.39107,0.99296,0.9968
0.78226,0.88499,0.033863,0.77873,0.56012,0.68302
0.71147,0.94859,0.36508,0.42637,0.37871,0.60273
0.2,0.36838,0.41035,0.61766,0.93242,0.79065
0.91668,0.92577,0.49444,0.48007,0.40645,0.17083
0.16036,0.76062,0.60088,0.65911,0.29164,0.25999
0.39488,0.24766,0.82867,0.87685,0.49459,0.48805
0.98481,0.71327,0.3118,0.13436,0.7268,0.10883
0.071621,0.63644,0.79021,0.9971,0.94993,0.57111
0.25549,0.84684,0.27938,0.84916,0.0057843,0.74489
0.84324,0.59513,0.074715,0.69077,0.24888,0.2836
0.41087,0.097746,0.52184,0.32629,0.15285,0.38592
0.66797,0.14202,0.10105,0.93752,0.51829,0.95857
0.35066,0.82653,0.1787,0.34957,0.17861,0.92666
0.46883,0.46821,0.15741,0.932,0.57209,0.82019
0.2669,0.28248,0.63451,0.27625,0.22411,0.66037
0.74962,0.11404,0.39083,0.032461,0.69143,0.84247
0.5407,0.61961,0.91126,0.20982,0.35902,0.048753
0.12887,0.98025,0.53761,0.73013,0.74387,0.0016844
0.87652,0.33404,0.46133,0.17825,0.83246,0.45513
0.61317,0.2269,0.67863,0.098955,0.85369,0.13525
0.57612,0.52699,0.94509,0.54497,0.047984,0.34831
0.0074633,0.53957,0.41791,0,0.078113,0.44412
0.89881,0,0.42887,0.602,0.19611,0.6724
0.88147,1,0.37758,0.63355,0.65193,0.46999
0.20607,0.367,0.5794,0.31986,0.43241,0.25723
0.20715,0.21511,0.67557,0.46135,0.14222,0.44288
0.033061,0.39741,0.7444,0.024383,0.48475,0.046815
0.23134,0.4657,0.56053,0.44283,0.3178,0.3459
0.29366,0.53472,0.60764,0.17208,0.56072,0.48819
0.38096,0.47254,0.62246,0.26061,0.57072,0.2902
0.2431,0.51976,0.8493,0.44537,0.58046,0.33426
0.0027012,0.45747,0.6135,0.32261,1,0.38051
0.86828,0.38382,0.62547,0.5558,0.46729,0.42487
0.926,0.48102,0.34912,0.99512,0.42426,0.32019
0.22379,0.93755,1,0,0.83665,0.45316
0.27361,0.49117,0.60781,0.32661,0.44467,0.36942
1,0.24962,0.29421,0.44991,0.34547,0.26797
0.21604,0.44989,0.63296,0.34911,0.12703,0.099145
0.99783,0.50011,0.66735,0.74274,0.72634,0.41062
0.097043,0.49289,0.41876,0.69364,0.33078,0.58994
